Parm;PM10;NO2;NO;NOX;IQA
30/9/21 18.00;22.50;17.32;3.08;22.04;45
30/9/21 19.00;22.50;18.02;2.17;21.35;45
30/9/21 20.00;22.50;26.23;2.48;30.03;45
30/9/21 21.00;22.50;19.47;0.58;20.35;45
30/9/21 22.00;22.50;12.90;0.53;13.72;45
30/9/21 23.00;22.50;9.76;1.11;11.46;45
1/10/21 0.00;22.50;5.54;0.80;6.78;45
1/10/21 1.00;16.40;4.49;0.69;5.55;33
1/10/21 2.00;16.40;3.45;0.37;4.01;33
1/10/21 3.00;16.40;2.56;0.30;3.02;33
1/10/21 4.00;16.40;3.04;0.55;3.90;33
1/10/21 7.00;16.40;34.96;11.84;53.03;33
1/10/21 8.00;16.40;23.59;8.40;36.49;33
1/10/21 9.00;16.40;19.38;5.84;28.34;33
1/10/21 10.00;16.40;13.81;3.44;19.09;33
1/10/21 11.00;16.40;9.17;2.42;12.90;33
1/10/21 12.00;16.40;9.85;2.76;14.08;33
1/10/21 13.00;16.40;10.41;3.53;15.82;33
1/10/21 14.00;16.40;7.22;1.72;9.87;33
1/10/21 15.00;16.40;6.83;2.13;10.10;33
1/10/21 16.00;16.40;8.11;2.34;11.70;33
1/10/21 17.00;16.40;12.21;2.82;16.53;33
1/10/21 18.00;16.40;22.28;3.34;27.39;33
1/10/21 19.00;16.40;24.55;2.36;28.18;33
1/10/21 20.00;16.40;22.94;0.96;24.41;33
1/10/21 21.00;16.40;18.07;2.57;22.01;33
1/10/21 22.00;16.40;14.29;1.45;16.52;33
1/10/21 23.00;16.40;10.94;1.35;13.02;33
2/10/21 0.00;16.40;8.94;1.37;11.05;33
2/10/21 1.00;19.20;7.11;0.66;8.11;38
2/10/21 2.00;19.20;5.01;0.50;5.77;38
2/10/21 3.00;19.20;4.87;0.62;5.83;38
2/10/21 4.00;19.20;8.79;2.11;12.04;38
2/10/21 5.00;19.20;18.31;8.76;31.72;38
2/10/21 6.00;19.20;37.99;23.55;73.97;38
2/10/21 7.00;19.20;38.66;25.94;78.44;39
2/10/21 8.00;19.20;14.79;0.33;10.93;38
2/10/21 9.00;19.20;4.40;0.52;5.08;38
2/10/21 10.00;19.20;5.76;2.18;9.12;38
2/10/21 11.00;19.20;9.81;3.95;15.83;38
2/10/21 12.00;19.20;10.11;3.37;15.27;38
2/10/21 13.00;19.20;8.42;2.27;11.92;38
2/10/21 14.00;19.20;8.00;1.73;10.65;38
2/10/21 15.00;19.20;6.43;1.42;8.61;38
2/10/21 16.00;19.20;7.02;1.16;8.79;38
2/10/21 17.00;19.20;8.81;1.36;10.88;38
2/10/21 18.00;19.20;14.03;1.07;15.68;38
2/10/21 19.00;19.20;14.54;0.67;15.57;38
2/10/21 20.00;19.20;16.42;0.61;17.35;38
2/10/21 21.00;19.20;10.01;0.41;10.63;38
2/10/21 22.00;19.20;7.61;0.80;8.83;38
2/10/21 23.00;19.20;17.42;0.51;18.20;38
3/10/21 0.00;19.20;12.19;0.26;12.51;38
3/10/21 1.00;15.40;8.16;0.51;8.94;31
3/10/21 2.00;15.40;9.08;0.14;9.19;31
3/10/21 3.00;15.40;8.50;0.39;9.09;31
3/10/21 4.00;15.40;8.24;0.58;9.14;31
3/10/21 7.00;15.40;16.55;0.75;17.70;31
3/10/21 8.00;15.40;12.13;1.24;14.03;31
3/10/21 9.00;15.40;13.93;2.13;17.20;31
3/10/21 10.00;15.40;7.22;1.26;9.16;31
3/10/21 11.00;15.40;5.83;1.08;7.50;31
3/10/21 12.00;15.40;5.93;1.04;7.51;31
3/10/21 13.00;15.40;4.24;0.76;5.41;31
3/10/21 14.00;15.40;3.73;0.91;5.11;31
3/10/21 15.00;15.40;3.42;0.89;4.79;31
3/10/21 16.00;15.40;3.21;0.79;4.41;31
3/10/21 17.00;15.40;4.07;0.68;5.10;31
3/10/21 18.00;15.40;3.79;0.67;4.82;31
3/10/21 19.00;15.40;4.48;0.98;5.99;31
3/10/21 20.00;15.40;4.87;0.67;5.90;31
3/10/21 21.00;15.40;4.46;0.78;5.66;31
3/10/21 22.00;15.40;4.53;0.77;5.71;31
3/10/21 23.00;15.40;3.72;0.72;4.83;31
4/10/21 0.00;15.40;4.13;0.52;4.93;31
4/10/21 1.00;13.70;4.31;0.68;5.36;27
4/10/21 2.00;13.70;5.22;0.70;6.28;27
4/10/21 3.00;13.70;5.59;0.44;6.26;27
4/10/21 4.00;13.70;5.28;0.59;6.20;27
4/10/21 5.00;13.70;5.43;0.60;6.35;27
4/10/21 6.00;13.70;8.07;0.57;8.94;27
4/10/21 7.00;13.70;16.02;1.37;18.12;27
4/10/21 8.00;13.70;13.13;1.83;15.94;27
4/10/21 9.00;13.70;5.29;0.97;6.77;27
4/10/21 10.00;13.70;4.16;1.07;5.81;27
4/10/21 11.00;13.70;3.25;0.78;4.44;27
4/10/21 12.00;13.70;2.84;0.86;4.18;27
4/10/21 13.00;13.70;2.32;0.75;3.47;27
4/10/21 14.00;13.70;2.42;0.71;3.50;27
4/10/21 15.00;13.70;3.73;1.14;5.48;27
4/10/21 16.00;13.70;3.02;0.77;4.21;27
4/10/21 17.00;13.70;3.56;0.62;4.51;27
4/10/21 18.00;13.70;4.69;0.74;5.82;27
4/10/21 19.00;13.70;4.80;0.75;5.95;27
4/10/21 20.00;13.70;3.71;0.89;5.09;27
4/10/21 21.00;13.70;2.49;0.72;3.60;27
4/10/21 22.00;13.70;1.97;0.67;3.00;27
4/10/21 23.00;13.70;1.33;0.72;2.44;27
5/10/21 0.00;13.70;2.05;0.74;3.19;27
5/10/21 1.00;17.10;4.13;0.81;5.38;34
5/10/21 2.00;17.10;4.29;0.82;5.55;34
5/10/21 3.00;17.10;5.80;0.80;7.03;34
5/10/21 4.00;17.10;7.37;0.43;7.98;34
5/10/21 7.00;17.10;19.74;0.39;20.34;34
5/10/21 8.00;17.10;12.52;1.24;14.41;34
5/10/21 9.00;17.10;8.73;1.04;10.32;34
5/10/21 10.00;17.10;14.62;4.41;21.36;34
5/10/21 11.00;17.10;11.78;4.71;19.01;34
5/10/21 12.00;17.10;4.82;1.05;6.43;34
5/10/21 13.00;17.10;5.75;1.26;7.69;34
5/10/21 14.00;17.10;4.79;0.97;6.27;34
5/10/21 15.00;17.10;6.43;0.85;7.73;34
5/10/21 16.00;17.10;5.52;0.85;6.82;34
5/10/21 17.00;17.10;3.76;0.88;5.10;34
5/10/21 18.00;17.10;5.85;0.94;7.30;34
5/10/21 19.00;17.10;11.67;1.36;13.76;34
5/10/21 20.00;17.10;13.63;4.00;19.77;34
5/10/21 21.00;17.10;6.09;1.02;7.64;34
5/10/21 22.00;17.10;6.20;0.88;7.56;34
5/10/21 23.00;17.10;5.48;0.74;6.62;34
6/10/21 0.00;17.10;9.25;0.81;10.49;34
6/10/21 1.00;19.60;7.72;0.47;8.45;39
6/10/21 2.00;19.60;5.73;0.61;6.67;39
6/10/21 3.00;19.60;3.80;0.74;4.93;39
6/10/21 4.00;19.60;3.88;0.76;5.05;39
6/10/21 5.00;19.60;4.65;1.06;6.28;39
6/10/21 6.00;19.60;9.24;0.52;10.03;39
6/10/21 7.00;19.60;24.71;7.37;36.00;39
6/10/21 8.00;19.60;11.59;1.74;14.29;39
6/10/21 9.00;19.60;5.65;0.84;6.94;39
6/10/21 10.00;19.60;4.55;1.20;6.39;39
6/10/21 11.00;19.60;5.64;2.79;9.91;39
6/10/21 12.00;19.60;5.22;2.24;8.65;39
6/10/21 13.00;19.60;7.06;3.20;11.98;39
6/10/21 14.00;19.60;8.99;2.32;12.56;39
6/10/21 15.00;19.60;10.05;2.22;13.46;39
6/10/21 16.00;19.60;8.94;1.75;11.62;39
6/10/21 17.00;19.60;12.20;1.61;14.67;39
6/10/21 18.00;19.60;20.25;2.51;24.10;39
6/10/21 19.00;19.60;26.15;2.66;30.23;39
6/10/21 20.00;19.60;18.19;0.89;19.55;39
6/10/21 21.00;19.60;17.87;1.11;19.57;39
6/10/21 22.00;19.60;16.90;1.34;18.97;39
6/10/21 23.00;19.60;7.94;0.57;8.81;39
7/10/21 0.00;19.60;6.12;0.25;6.48;39
7/10/21 1.00;15.60;5.34;0.74;6.48;31
7/10/21 2.00;15.60;5.51;0.84;6.80;31
7/10/21 3.00;15.60;8.50;0.47;9.21;31
7/10/21 4.00;15.60;10.52;0.75;11.66;31
7/10/21 7.00;15.60;27.19;4.59;34.23;31
7/10/21 8.00;15.60;14.45;1.21;16.31;31
7/10/21 9.00;15.60;11.06;2.40;14.74;31
7/10/21 10.00;15.60;10.95;3.39;16.14;31
7/10/21 11.00;15.60;7.02;1.77;9.73;31
7/10/21 12.00;15.60;13.80;3.33;18.90;31
7/10/21 13.00;15.60;11.64;3.08;16.36;31
7/10/21 14.00;15.60;9.27;2.14;12.56;31
7/10/21 15.00;15.60;9.89;2.56;13.82;31
7/10/21 16.00;15.60;9.34;1.39;11.47;31
7/10/21 17.00;15.60;12.62;1.54;14.98;31
7/10/21 18.00;15.60;20.47;3.07;25.17;31
7/10/21 19.00;15.60;26.19;2.45;29.93;31
7/10/21 20.00;15.60;27.54;1.73;30.20;31
7/10/21 21.00;15.60;17.52;1.85;20.33;31
7/10/21 22.00;15.60;11.20;1.09;12.80;31
7/10/21 23.00;15.60;8.55;1.25;10.45;31
8/10/21 0.00;15.60;6.00;0.73;7.11;31
8/10/21 1.00;11.00;5.30;0.78;6.49;22
8/10/21 2.00;11.00;3.71;0.65;4.72;22
8/10/21 3.00;11.00;2.19;0.40;2.80;22
8/10/21 4.00;11.00;2.48;0.79;3.69;22
8/10/21 5.00;11.00;13.19;5.26;21.26;22
8/10/21 6.00;11.00;34.31;13.89;55.60;28
8/10/21 7.00;11.00;31.00;6.49;40.79;22
8/10/21 8.00;11.00;25.80;9.01;39.60;22
8/10/21 9.00;11.00;16.57;5.92;25.64;22
8/10/21 10.00;11.00;12.83;3.53;18.24;22
8/10/21 11.00;11.00;10.39;3.21;15.30;22
8/10/21 12.00;11.00;12.50;3.44;17.77;22
8/10/21 13.00;11.00;12.52;3.35;17.68;22
8/10/21 14.00;11.00;8.01;1.85;10.84;22
8/10/21 15.00;11.00;9.61;1.96;12.61;22
8/10/21 16.00;11.00;11.37;2.10;14.58;22
8/10/21 17.00;11.00;13.43;1.97;16.44;22
8/10/21 18.00;11.00;11.95;2.58;15.90;22
8/10/21 19.00;11.00;16.09;2.20;19.44;22
8/10/21 20.00;11.00;10.54;1.06;12.11;22
8/10/21 21.00;11.00;12.48;1.78;15.21;22
8/10/21 22.00;11.00;8.07;1.20;9.92;22
8/10/21 23.00;11.00;5.15;0.67;6.14;22
9/10/21 0.00;11.00;3.60;0.40;4.22;22
9/10/21 1.00;5.30;4.51;0.85;5.72;11
9/10/21 2.00;5.30;3.74;0.26;4.12;11
9/10/21 3.00;5.30;3.04;0.49;3.77;11
9/10/21 4.00;5.30;7.41;2.97;11.62;11
9/10/21 7.00;5.30;27.31;3.85;33.22;17
9/10/21 8.00;5.30;16.99;3.83;22.84;11
9/10/21 9.00;5.30;13.97;4.68;21.16;11
9/10/21 10.00;5.30;13.35;5.44;21.69;11
9/10/21 11.00;5.30;10.12;4.46;16.96;11
9/10/21 12.00;5.30;9.82;5.07;17.58;11
9/10/21 13.00;5.30;7.49;2.24;10.91;11
9/10/21 14.00;5.30;7.38;2.25;10.83;11
9/10/21 15.00;5.30;6.15;2.23;9.56;11
9/10/21 16.00;5.30;6.48;2.08;9.67;11
9/10/21 17.00;5.30;9.86;2.88;14.27;11
9/10/21 18.00;5.30;14.59;2.71;18.74;11
9/10/21 19.00;5.30;12.24;2.50;16.06;11
9/10/21 20.00;5.30;12.17;5.09;19.96;11
9/10/21 21.00;5.30;8.82;2.49;12.64;11
9/10/21 22.00;5.30;8.11;2.13;11.37;11
9/10/21 23.00;5.30;6.37;1.08;8.01;11
10/10/21 0.00;5.30;4.86;0.53;5.68;11
10/10/21 1.00;4.20;4.65;0.42;5.27;8
10/10/21 2.00;4.20;4.01;0.65;5.02;8
10/10/21 3.00;4.20;3.26;0.57;4.12;8
10/10/21 4.00;4.20;3.52;0.60;4.44;8
10/10/21 5.00;4.20;5.86;3.74;11.59;8
10/10/21 6.00;4.20;6.04;1.66;8.49;8
10/10/21 7.00;4.20;5.52;1.75;8.21;8
10/10/21 8.00;4.20;5.62;1.96;8.61;8
10/10/21 9.00;4.20;7.41;4.12;13.72;8
10/10/21 10.00;4.20;7.87;4.29;14.45;8
10/10/21 11.00;4.20;7.92;4.01;14.07;8
10/10/21 12.00;4.20;10.95;6.17;20.42;10
10/10/21 13.00;4.20;7.74;3.03;12.39;8
10/10/21 14.00;4.20;4.52;1.25;6.42;8
10/10/21 15.00;4.20;4.05;1.63;6.55;8
10/10/21 16.00;4.20;5.09;2.32;8.67;8
10/10/21 17.00;4.20;7.56;4.14;13.87;8
10/10/21 18.00;4.20;6.43;2.74;10.62;8
10/10/21 19.00;4.20;4.97;1.83;7.77;8
10/10/21 20.00;4.20;8.14;3.47;13.46;8
10/10/21 21.00;4.20;5.73;2.08;8.92;8
10/10/21 22.00;4.20;3.73;1.29;5.71;8
10/10/21 23.00;4.20;3.25;1.02;4.80;8
11/10/21 0.00;4.20;2.38;0.45;3.07;8
11/10/21 1.00;9.30;2.54;0.45;3.18;19
11/10/21 2.00;9.30;2.23;0.58;3.12;19
11/10/21 3.00;9.30;2.13;0.53;2.95;19
11/10/21 4.00;9.30;2.38;0.52;3.17;19
11/10/21 7.00;9.30;24.18;11.35;41.59;21
11/10/21 8.00;9.30;18.08;6.68;28.27;19
11/10/21 9.00;9.30;15.74;6.96;26.40;19
11/10/21 10.00;9.30;22.51;15.37;46.08;23
11/10/21 11.00;9.30;18.88;9.43;33.34;19
11/10/21 12.00;9.30;14.70;6.65;24.90;19
11/10/21 13.00;9.30;14.18;7.54;25.72;19
11/10/21 14.00;9.30;11.53;3.71;17.23;19
11/10/21 15.00;9.30;14.76;4.62;21.80;19
11/10/21 16.00;9.30;15.92;4.41;22.69;19
11/10/21 17.00;9.30;16.10;3.33;21.20;19
11/10/21 18.00;9.30;26.19;4.57;33.21;19
11/10/21 19.00;9.30;23.13;1.79;25.88;19
11/10/21 20.00;9.30;21.04;7.15;31.94;19
11/10/21 21.00;9.30;12.75;0.49;13.05;19
11/10/21 22.00;9.30;9.98;1.96;12.91;19
11/10/21 23.00;9.30;6.47;1.22;8.21;19
12/10/21 0.00;9.30;5.20;0.92;6.61;19
12/10/21 1.00;12.70;3.23;0.85;4.53;25
12/10/21 2.00;12.70;3.36;0.73;4.48;25
12/10/21 3.00;12.70;2.75;0.54;3.58;25
12/10/21 4.00;12.70;5.27;6.21;14.76;25
12/10/21 5.00;12.70;5.33;2.15;8.60;25
12/10/21 6.00;12.70;8.06;4.08;14.31;25
12/10/21 7.00;12.70;12.45;7.58;24.07;25
12/10/21 8.00;12.70;14.91;7.83;26.93;25
12/10/21 9.00;12.70;9.63;4.84;17.07;25
12/10/21 10.00;12.70;8.20;4.37;14.90;25
12/10/21 11.00;12.70;7.88;2.83;12.23;25
12/10/21 12.00;12.70;10.15;3.94;16.19;25
12/10/21 13.00;12.70;10.64;4.54;17.60;25
12/10/21 14.00;12.70;8.44;2.42;12.15;25
12/10/21 15.00;12.70;10.17;3.54;15.58;25
12/10/21 16.00;12.70;10.52;2.93;15.01;25
12/10/21 17.00;12.70;13.90;3.02;18.54;25
12/10/21 18.00;12.70;18.41;4.52;25.35;25
12/10/21 19.00;12.70;19.08;3.07;23.79;25
12/10/21 20.00;12.70;14.92;2.68;19.03;25
12/10/21 21.00;12.70;8.07;1.24;9.97;25
12/10/21 22.00;12.70;6.50;0.87;7.83;25
12/10/21 23.00;12.70;5.25;0.60;6.17;25
13/10/21 0.00;12.70;5.13;1.04;6.73;25
13/10/21 1.00;18.90;3.68;0.47;4.39;38
13/10/21 2.00;18.90;3.53;0.54;4.35;38
13/10/21 3.00;18.90;4.45;0.60;5.38;38
13/10/21 4.00;18.90;4.41;0.57;5.26;38
13/10/21 7.00;18.90;41.25;15.28;64.67;38
13/10/21 8.00;18.90;31.72;10.97;48.52;38
13/10/21 9.00;18.90;22.10;6.66;32.29;38
13/10/21 10.00;18.90;15.47;4.74;22.74;38
13/10/21 11.00;18.90;15.23;5.66;23.90;38
13/10/21 12.00;18.90;11.40;3.54;16.84;38
13/10/21 13.00;18.90;14.04;6.34;23.76;38
13/10/21 14.00;18.90;10.06;2.34;13.65;38
13/10/21 15.00;18.90;12.47;4.25;18.99;38
13/10/21 16.00;18.90;16.70;5.27;24.73;38
13/10/21 17.00;18.90;18.99;4.63;26.08;38
13/10/21 18.00;18.90;18.18;2.69;22.30;38
13/10/21 19.00;18.90;18.38;3.51;23.77;38
13/10/21 20.00;18.90;19.94;1.13;21.67;38
13/10/21 21.00;18.90;19.67;0.19;19.81;38
13/10/21 22.00;18.90;16.36;0.49;17.08;38
13/10/21 23.00;18.90;12.84;0.40;13.46;38
14/10/21 0.00;18.90;8.76;0.28;9.16;38
14/10/21 1.00;12.00;8.41;0.58;9.31;24
14/10/21 2.00;12.00;7.59;0.48;8.32;24
14/10/21 3.00;12.00;2.52;0.43;3.17;24
14/10/21 4.00;12.00;4.45;0.74;5.58;24
14/10/21 5.00;12.00;7.28;1.84;10.11;24
14/10/21 6.00;12.00;10.16;1.92;13.08;24
14/10/21 7.00;12.00;14.95;4.58;21.99;24
14/10/21 8.00;12.00;11.96;3.91;17.96;24
14/10/21 9.00;12.00;7.81;3.04;12.47;24
14/10/21 10.00;12.00;8.64;4.37;15.34;24
14/10/21 11.00;12.00;7.27;3.13;12.06;24
14/10/21 12.00;12.00;6.53;2.91;10.99;24
14/10/21 13.00;12.00;6.23;2.44;9.98;24
14/10/21 14.00;12.00;5.49;2.12;8.74;24
14/10/21 15.00;12.00;7.10;2.62;11.12;24
14/10/21 16.00;12.00;8.43;2.60;12.41;24
14/10/21 17.00;12.00;9.30;2.33;12.87;24
14/10/21 18.00;12.00;13.54;2.94;18.03;24
14/10/21 19.00;12.00;13.28;2.00;16.36;24
14/10/21 20.00;12.00;10.74;1.61;13.21;24
14/10/21 21.00;12.00;5.89;1.16;7.67;24
14/10/21 22.00;12.00;3.97;1.04;5.56;24
14/10/21 23.00;12.00;3.41;0.83;4.68;24
15/10/21 0.00;12.00;3.28;0.80;4.51;24
15/10/21 1.00;11.70;2.32;0.90;3.71;23
15/10/21 2.00;11.70;2.08;0.88;3.43;23
15/10/21 3.00;11.70;1.85;0.79;3.06;23
15/10/21 4.00;11.70;2.54;1.00;4.08;23
15/10/21 14.00;11.70;17.79;3.04;22.45;23
15/10/21 15.00;11.70;17.41;4.27;23.95;23
15/10/21 16.00;11.70;17.50;4.72;24.73;23
15/10/21 17.00;11.70;21.55;3.55;27.00;23
15/10/21 18.00;11.70;19.02;4.61;26.09;23
15/10/21 19.00;11.70;16.30;5.81;25.20;23
15/10/21 20.00;11.70;15.15;4.61;22.22;23
15/10/21 21.00;11.70;9.99;2.04;13.12;23
15/10/21 22.00;11.70;8.72;2.33;12.30;23
15/10/21 23.00;11.70;5.25;1.34;7.30;23
16/10/21 0.00;11.70;4.87;1.32;6.89;23
16/10/21 1.00;15.50;5.20;1.49;7.48;31
16/10/21 2.00;15.50;3.77;0.81;5.01;31
16/10/21 3.00;15.50;3.91;0.89;5.28;31
16/10/21 4.00;15.50;5.05;1.42;7.22;31
16/10/21 5.00;15.50;7.04;3.09;11.77;31
16/10/21 6.00;15.50;13.54;4.06;19.77;31
16/10/21 7.00;15.50;13.31;3.68;18.96;31
16/10/21 8.00;15.50;14.36;6.03;23.62;31
16/10/21 9.00;15.50;13.97;6.70;24.23;31
16/10/21 10.00;15.50;10.27;4.37;16.97;31
16/10/21 11.00;15.50;13.00;5.75;21.81;31
16/10/21 12.00;15.50;10.26;4.53;17.15;31
16/10/21 13.00;15.50;8.16;4.19;14.37;31
16/10/21 14.00;15.50;8.57;3.40;13.56;31
16/10/21 15.00;15.50;11.05;2.85;15.40;31
16/10/21 16.00;15.50;12.54;3.39;17.73;31
16/10/21 17.00;15.50;16.90;5.37;25.14;31
16/10/21 18.00;15.50;14.73;4.12;21.05;31
16/10/21 19.00;15.50;13.60;2.57;17.53;31
16/10/21 20.00;15.50;19.44;7.25;30.55;31
16/10/21 21.00;15.50;23.53;5.44;31.86;31
16/10/21 22.00;15.50;14.81;3.16;18.76;31
16/10/21 23.00;15.50;17.00;2.45;20.70;31
17/10/21 0.00;15.50;16.18;2.68;20.18;31
17/10/21 1.00;16.40;12.03;1.59;14.21;33
17/10/21 2.00;16.40;7.22;0.58;7.75;33
17/10/21 3.00;16.40;6.51;0.28;6.88;33
17/10/21 4.00;16.40;4.66;0.38;5.19;33
17/10/21 7.00;16.40;26.31;5.29;34.34;33
17/10/21 8.00;16.40;21.47;3.49;26.32;33
17/10/21 9.00;16.40;23.91;7.19;34.92;33
17/10/21 10.00;16.40;12.86;3.31;17.95;33
17/10/21 11.00;16.40;8.39;2.82;12.73;33
17/10/21 12.00;16.40;11.46;3.04;16.12;33
17/10/21 13.00;16.40;15.94;2.51;19.79;33
17/10/21 14.00;16.40;11.90;1.30;13.90;33
17/10/21 15.00;16.40;15.38;1.75;18.06;33
17/10/21 16.00;16.40;12.13;1.30;14.12;33
17/10/21 17.00;16.40;17.40;1.77;20.11;33
17/10/21 18.00;16.40;28.41;2.56;32.32;33
17/10/21 19.00;16.40;36.26;4.42;43.03;33
17/10/21 20.00;16.40;28.96;0.87;30.29;33
17/10/21 21.00;16.40;23.22;1.29;25.15;33
17/10/21 22.00;16.40;18.11;0.57;18.58;33
17/10/21 23.00;16.40;14.36;1.96;17.29;33
18/10/21 0.00;16.40;11.48;0.93;12.68;33
18/10/21 1.00;15.40;7.56;0.04;7.08;31
18/10/21 2.00;15.40;6.02;0.21;6.21;31
18/10/21 3.00;15.40;6.35;0.16;6.53;31
18/10/21 4.00;15.40;5.38;0.29;5.77;31
18/10/21 5.00;15.40;9.01;2.51;12.72;31
18/10/21 6.00;15.40;21.55;6.40;31.33;31
18/10/21 7.00;15.40;20.45;2.21;23.80;31
18/10/21 8.00;15.40;27.87;11.24;45.13;31
18/10/21 9.00;15.40;14.37;3.47;19.59;31
18/10/21 10.00;15.40;12.05;3.98;18.15;31
18/10/21 11.00;15.40;11.84;3.10;16.59;31
18/10/21 12.00;15.40;10.61;3.79;16.42;31
18/10/21 13.00;15.40;12.87;5.20;20.84;31
18/10/21 14.00;15.40;10.33;3.23;15.29;31
18/10/21 15.00;15.40;11.76;3.57;17.24;31
18/10/21 16.00;15.40;14.09;3.17;18.96;31
18/10/21 17.00;15.40;17.27;3.03;21.91;31
18/10/21 18.00;15.40;25.25;3.84;31.12;31
18/10/21 19.00;15.40;31.13;4.40;37.90;31
18/10/21 20.00;15.40;21.79;1.58;24.21;31
18/10/21 21.00;15.40;15.78;0.45;16.45;31
18/10/21 22.00;15.40;16.05;0.60;16.96;31
18/10/21 23.00;15.40;12.37;0.55;13.21;31
19/10/21 0.00;15.40;10.08;2.77;13.50;31
19/10/21 1.00;19.10;4.08;0.33;4.16;38
19/10/21 2.00;19.10;2.84;0.21;3.07;38
19/10/21 3.00;19.10;2.62;0.17;2.80;38
19/10/21 4.00;19.10;3.59;0.42;4.16;38
19/10/21 7.00;19.10;43.60;18.43;71.33;38
19/10/21 8.00;19.10;37.78;8.89;51.18;38
19/10/21 9.00;19.10;21.43;6.79;31.84;38
19/10/21 10.00;19.10;10.47;3.30;15.54;38
19/10/21 11.00;19.10;12.69;3.81;18.54;38
19/10/21 12.00;19.10;10.54;2.83;14.87;38
19/10/21 13.00;19.10;15.72;5.03;23.42;38
19/10/21 14.00;19.10;10.19;2.34;13.77;38
19/10/21 15.00;19.10;8.47;1.85;11.30;38
19/10/21 16.00;19.10;12.72;2.21;16.11;38
19/10/21 17.00;19.10;20.54;2.61;24.56;38
19/10/21 18.00;19.10;30.90;3.16;35.74;38
19/10/21 19.00;19.10;37.00;6.90;47.60;38
19/10/21 20.00;19.10;36.18;19.61;66.23;38
19/10/21 21.00;19.10;24.59;5.21;30.98;38
19/10/21 22.00;19.10;16.53;1.45;17.32;38
19/10/21 23.00;19.10;8.52;0.53;8.95;38
20/10/21 0.00;19.10;7.33;0.33;7.81;38
20/10/21 1.00;22.00;6.89;0.16;6.98;44
20/10/21 2.00;22.00;8.67;0.39;9.02;44
20/10/21 3.00;22.00;5.06;0.10;4.79;44
20/10/21 4.00;22.00;5.30;0.62;6.24;44
20/10/21 5.00;22.00;21.40;17.00;47.33;44
20/10/21 6.00;22.00;19.61;6.58;26.41;44
20/10/21 7.00;22.00;30.01;29.00;73.35;44
20/10/21 8.00;22.00;24.65;0.29;19.56;44
20/10/21 9.00;22.00;17.02;2.16;20.18;44
20/10/21 10.00;22.00;17.62;3.01;22.24;44
20/10/21 11.00;22.00;10.29;1.84;13.12;44
20/10/21 12.00;22.00;11.31;2.87;15.70;44
20/10/21 13.00;22.00;12.89;4.59;19.92;44
20/10/21 14.00;22.00;13.91;3.36;19.01;44
20/10/21 15.00;22.00;13.07;1.92;16.01;44
20/10/21 16.00;22.00;13.18;1.77;15.90;44
20/10/21 17.00;22.00;18.75;1.30;20.75;44
20/10/21 18.00;22.00;29.46;2.08;32.63;44
20/10/21 19.00;22.00;25.86;0.66;26.89;44
20/10/21 20.00;22.00;8.89;0.46;9.58;44
20/10/21 21.00;22.00;5.00;0.46;5.69;44
20/10/21 22.00;22.00;3.49;0.53;4.30;44
20/10/21 23.00;22.00;4.74;0.66;5.75;44
21/10/21 0.00;22.00;6.00;0.51;6.78;44
21/10/21 1.00;13.50;6.16;0.67;7.17;27
21/10/21 2.00;13.50;3.15;0.11;3.16;27
21/10/21 3.00;13.50;3.08;0.42;3.72;27
21/10/21 4.00;13.50;4.25;0.91;5.63;27
21/10/21 7.00;13.50;12.59;0.55;13.41;27
21/10/21 8.00;13.50;12.62;1.63;15.11;27
21/10/21 9.00;13.50;11.54;1.96;14.56;27
21/10/21 10.00;13.50;12.26;5.52;20.72;27
21/10/21 11.00;13.50;12.83;4.49;19.67;27
21/10/21 12.00;13.50;9.69;2.71;13.84;27
21/10/21 13.00;13.50;16.89;8.58;30.01;27
21/10/21 14.00;13.50;13.52;4.40;20.23;27
21/10/21 15.00;13.50;4.72;0.39;5.30;27
21/10/21 16.00;13.50;5.06;0.69;6.12;27
21/10/21 17.00;13.50;4.66;0.68;5.71;27
21/10/21 18.00;13.50;5.11;0.55;5.96;27
21/10/21 19.00;13.50;5.00;0.80;6.22;27
21/10/21 20.00;13.50;6.03;0.66;7.05;27
21/10/21 21.00;13.50;5.36;0.48;6.10;27
21/10/21 22.00;13.50;4.86;0.58;5.75;27
21/10/21 23.00;13.50;4.07;0.44;4.74;27
22/10/21 0.00;13.50;3.22;0.49;3.97;27
22/10/21 1.00;16.80;4.77;0.64;5.76;34
22/10/21 2.00;16.80;4.03;0.57;4.90;34
22/10/21 3.00;16.80;3.58;0.58;4.46;34
22/10/21 4.00;16.80;3.00;0.41;3.63;34
22/10/21 5.00;16.80;2.58;0.58;3.47;34
22/10/21 6.00;16.80;3.52;0.34;4.04;34
22/10/21 7.00;16.80;5.53;0.63;6.50;34
22/10/21 8.00;16.80;8.59;0.69;9.65;34
22/10/21 9.00;16.80;9.94;1.03;11.51;34
22/10/21 10.00;16.80;9.38;1.23;11.26;34
22/10/21 11.00;16.80;5.49;1.36;7.57;34
22/10/21 12.00;16.80;5.64;1.06;7.26;34
22/10/21 13.00;16.80;6.86;1.32;8.89;34
22/10/21 14.00;16.80;6.71;0.93;8.15;34
22/10/21 15.00;16.80;7.79;0.75;8.94;34
22/10/21 16.00;16.80;8.11;0.82;9.37;34
22/10/21 17.00;16.80;8.54;0.77;9.71;34
