Parm;PM10;NO2;NO;NOX;IQA
11/12/22 17.59;22;6.89;0.83;8.62;44
11/12/22 19.59;11;8.77;1.09;10.91;22
11/12/22 21.59;23;10.31;1.91;8.27;46
11/12/22 23.59;17;30.67;19.26;61.83;34
12/12/22 1.59;26;14.27;3.79;20.55;52
12/12/22 3.59;18;20.48;7.48;32.76;36
12/12/22 5.59;53;25.97;1.83;30.22;106
12/12/22 7.59;13;5.42;0.89;7.24;26
12/12/22 9.59;28;9.74;0.83;11.98;56
12/12/22 11.59;18;4.76;0.6;7.39;36
12/12/22 13.59;38;14.94;4.44;23.06;76
12/12/22 15.59;13;13.5;3.09;21.34;26
12/12/22 17.59;14;17.99;0.92;19.86;28
12/12/22 19.59;6;15.36;3.67;22.79;12
12/12/22 21.59;51;31.13;8.71;44.94;102
12/12/22 23.59;21;18.03;3.28;23.52;42
13/12/22 1.59;27;8.53;1.67;14.22;54
13/12/22 3.59;9;10.67;1.5;13.43;18
13/12/22 5.59;26;2.68;0;3.15;52
13/12/22 7.59;6;10.58;1.39;14.01;12
13/12/22 9.59;27;42.15;16.19;65.18;54
13/12/22 11.59;28;21.63;6.77;32.81;56
13/12/22 13.59;32;36.74;16.97;63.22;64
13/12/22 15.59;33;5.76;1.99;14.42;66
13/12/22 17.59;30;7.91;2.4;14.76;60
13/12/22 19.59;35;19.86;1.23;23.02;70
13/12/22 21.59;19;6.64;1.09;10.08;38
13/12/22 23.59;18;36.74;17.66;68.37;36
14/12/22 1.59;9;14.46;3.85;20.82;18
14/12/22 3.59;3;0.35;0;0.72;6
14/12/22 5.59;24;11.72;1.8;16;48
14/12/22 7.59;16;33.85;9.14;47.41;32
14/12/22 9.59;6;4.31;0.02;4.81;12
14/12/22 11.59;21;23.7;7.69;35.94;42
14/12/22 13.59;6;6.38;0.68;7.89;12
14/12/22 15.59;22;9.88;1.22;15.88;44
14/12/22 17.59;16;5.83;0.36;0.61;32
14/12/22 19.59;22;25.84;10.82;42.89;44
14/12/22 21.59;11;10.14;2.94;15.11;22
14/12/22 23.59;23;24.81;0.63;25.2;46
15/12/22 1.59;11;13.17;1;15.16;22
15/12/22 3.59;36;13.86;0.45;15;72
15/12/22 5.59;10;9.41;2.6;15.16;20
15/12/22 7.59;26;31.97;1.61;36.18;52
15/12/22 9.59;27;9.64;1.98;13.14;54
15/12/22 11.59;112;39.04;3.85;45.4;224
15/12/22 13.59;16;19.31;4.1;26.06;32
15/12/22 15.59;12;10.76;4.55;18.39;24
15/12/22 17.59;6;5.24;1.22;10.45;12
15/12/22 19.59;16;31.53;5.19;39.95;32
15/12/22 21.59;12;16.76;1.11;18.92;24
15/12/22 23.59;15;16.35;3.64;21.97;30
16/12/22 1.59;16;16.08;0.59;18.06;32
16/12/22 3.59;76;55.89;10.08;71.79;152
16/12/22 5.59;29;18.66;3.66;25.2;58
16/12/22 7.59;12;9.53;3.35;15.13;24
16/12/22 9.59;22;6.32;1.44;8.99;44
16/12/22 11.59;18;9.06;0.04;9.59;36
16/12/22 13.59;19;4.16;0;4.19;38
16/12/22 15.59;14;25.34;3.75;32.85;28
16/12/22 17.59;25;10.07;1.56;15.76;50
16/12/22 19.59;17;7.39;2.73;13.33;34
16/12/22 21.59;32;26.21;1.26;28.53;64
16/12/22 23.59;41;16.71;3.93;22.41;82
17/12/22 1.59;29;11.72;1.57;18.19;58
17/12/22 3.59;19;11.25;2.83;16.06;38
17/12/22 5.59;9;7.99;2.26;11.38;18
17/12/22 7.59;7;13.89;4.61;21.41;14
17/12/22 9.59;24;24.75;3.33;33.47;48
17/12/22 11.59;1;8.58;2.15;6.04;4
17/12/22 13.59;50;11.81;0.32;12.76;100
17/12/22 15.59;16;17.78;1.07;19.88;32
17/12/22 17.59;7;30.21;8.24;43.29;22
17/12/22 19.59;51;8.597791976;3.273338344;15.42075229;102
17/12/22 21.59;65.70798871;6.234170869;0.429559209;7.353217671;131
17/12/22 23.59;46.22468026;1.945727618;0.488067746;3.153446243;92
18/12/22 1.59;64.23245388;20.53393724;1.397675461;24.01169236;128
18/12/22 3.59;50.83374052;4.041882474;0.361833612;5.058801594;102
18/12/22 5.59;37.84598756;1.157527689;0.121518508;1.79980545;76
18/12/22 7.59;53;12.39040023;1.646548296;17.97305147;106
18/12/22 9.59;39;15.30447034;4.108673197;22.37367849;78
18/12/22 11.59;51.62826617;23.13234264;3.353969631;33.4166598;103
18/12/22 13.59;53.74942364;8.620161381;1.864504331;11.89319381;107
18/12/22 15.59;46.83567475;2.156108984;0.875772669;3.962303108;94
18/12/22 17.59;51.5214905;17.75020107;2.811117878;22.52470025;103
18/12/22 19.59;42.90586041;7.870576714;1.202478159;10.1559944;86
18/12/22 21.59;53;26.73444141;2.053159915;30.85624316;106
18/12/22 23.59;59.5075559;18.14101349;1.4460266;21.15129761;119
19/12/22 1.59;57.75417688;4.124284366;0.242744485;5.313699039;116
19/12/22 3.59;47;6.484629526;0.285033028;7.378319935;94
19/12/22 5.59;51.09964369;11.2330962;1.200889545;13.53992874;102
19/12/22 7.59;63.86522727;27.79469173;3.708199381;34.93724297;128
19/12/22 9.59;46.68093576;10.5770782;2.606147344;15.95665012;93
19/12/22 11.59;41;7.98575914;1.632746167;10.96312869;82
19/12/22 13.59;57.36661586;12.4812862;0.58433689;14.80886052;115
19/12/22 15.59;50;14.4011166;4.006158374;21.05639035;100
19/12/22 17.59;46;1.528750741;0.498556192;2.756585029;92
19/12/22 19.59;39.89389123;16.11270126;4.267363176;23.05154309;80
19/12/22 21.59;39.85579783;8.711065413;0.418840435;9.824326065;80
19/12/22 23.59;50.20242558;11.24404851;1.273684674;14.70041014;100
20/12/22 1.59;47;9.331105412;3.215211612;15.71279395;94
20/12/22 3.59;38.99896576;2.051509985;1.468479673;5.148789944;78
20/12/22 5.59;42;14.24087151;3.369704346;21.05620232;84
20/12/22 7.59;44.21305365;2.676871804;2.18639161;7.362536187;88
20/12/22 9.59;46.48530159;5.895492487;2.532449735;11.36455905;93
20/12/22 11.59;38.19477382;7.473467275;0.734940712;9.060878344;76
20/12/22 13.59;53.19508661;5.477283141;0.624898903;8.215896073;106
20/12/22 15.59;43.64975119;1.943910427;0.343243837;2.936288624;87
20/12/22 17.59;37;7.783697568;1.149144455;10.01111819;74
20/12/22 19.59;37.29251756;0.805579145;0.110680443;1.435987572;75
20/12/22 21.59;47.43966752;6.813869306;1.960610489;12.35135856;95
20/12/22 23.59;45.59938194;2.941987639;0.363635342;3.961431381;91
21/12/22 1.59;51.15474565;10.56208732;3.908043273;17.00048139;102
21/12/22 3.59;37.80070911;4.705900412;0.764588561;1.360397413;76
21/12/22 5.59;52.78982252;8.857323073;1.047654465;10.93039767;106
21/12/22 7.59;49.0490399;7.716865586;0.112750374;8.356236346;98
21/12/22 9.59;41.84329919;3.743195688;0.354020486;4.724453263;84
21/12/22 11.59;46.81307685;15.37357718;0.919338389;19.69746916;94
21/12/22 13.59;46;18.42305433;0.670130129;19.18610865;92
21/12/22 15.59;41;6.720264032;1.021478577;8.262481898;82
21/12/22 17.59;44.19955291;1.609307011;1.417557381;6.743029815;88
21/12/22 19.59;44.55320904;2.208302261;0.088513447;2.806604521;89
21/12/22 21.59;43.06055063;1.731798227;0.920660382;3.619761269;86
21/12/22 23.59;43.94282672;5.414573863;0.796839496;6.659989351;88
22/12/22 1.59;44;11.25256561;0.204844414;12.04169083;88
22/12/22 3.59;49;17.10836421;3.120867637;22.6102134;98
22/12/22 5.59;38;6.86463672;0.827688939;9.286642336;76
22/12/22 7.59;48.28192873;11.4526759;0.634722005;12.42814508;97
22/12/22 9.59;45.69908173;14.14447842;4.044841141;21.59403581;91
22/12/22 11.59;40.42868879;13.02857104;2.144295103;18.29424855;81
22/12/22 13.59;39.16503817;8.951650382;1.100727481;12.20408244;78
22/12/22 15.59;41;10.58103956;1.365048837;13.12957623;82
22/12/22 17.59;37.69559793;2.156553198;0.259987525;3.016968455;75
22/12/22 19.59;41;21.05402324;3.532604699;27.76541647;82
22/12/22 21.59;74.31022861;3.937664618;0.179427999;4.673990331;149
22/12/22 23.59;39.29252462;2.961375896;0.949404096;7.118418196;79
23/12/22 1.59;55.1391507;6.470235802;0.529716899;7.937287588;110
23/12/22 3.59;46.53100045;11.57538986;1.012209959;13.42847465;93
23/12/22 5.59;61.97656682;14.69444677;1.306010825;18.44335138;124
23/12/22 7.59;43.60107177;26.84487349;2.325742776;31.91973206;87
23/12/22 9.59;51.64035485;9.289126459;1.304558704;12.73850548;103
23/12/22 11.59;89.69847241;8.565104974;0.141851155;9.237881707;179
23/12/22 13.59;48.44515392;23.25602736;4.952396821;31.49932954;97
23/12/22 15.59;56.2664285;14.22273573;0.72934286;17.95474758;113
23/12/22 17.59;59.45057328;18.07462581;1.623954138;22.43759141;119
23/12/22 19.59;52;9.855789529;1.06;12.37263156;104
23/12/22 21.59;50.24987512;23.06686907;4.184450239;32.84807349;100
23/12/22 23.59;42;10.36864825;2.47390814;15.43341288;84
24/12/22 1.59;51.61806799;17.78178445;3.683698553;24.04324685;103
24/12/22 3.59;57.52716882;6.613203107;1.258913247;10.94744519;115
24/12/22 5.59;47.47018042;27.80697628;3.930430168;34.28348145;95
24/12/22 7.59;45.57853153;27.81193615;2.671988828;32.73028651;91
24/12/22 9.59;45.12514342;2.228243324;0.871205539;5.196108011;90
24/12/22 11.59;90.85057153;9.064860219;0.478892716;10.89513291;182
24/12/22 13.59;66.02129828;6.223042914;0.460649141;7.418195272;132
24/12/22 15.59;42;10.67397999;3.00709938;15.26935404;84
24/12/22 17.59;42;10.25301098;2.271974399;15.49554634;84
24/12/22 19.59;42.2273705;2.534946225;0.177726295;3.270398815;84
24/12/22 21.59;47.88972814;27.08604232;4.89228097;35.06405339;96
24/12/22 23.59;44.81990087;21.52959245;1.453840642;25.25327335;90
25/12/22 1.59;53.81360697;11.1894218;1.908490299;17.88965514;108
25/12/22 3.59;58.84101915;17.22133502;2.639890495;24.12711095;118
25/12/22 5.59;48.49239723;27.65224518;4.68826919;35.91753146;97
25/12/22 7.59;43.51565181;1.498582758;1.103756434;5.041007743;87
25/12/22 9.59;49.65008297;11.98145935;0.21152572;12.76699834;99
25/12/22 11.59;47;9.481707699;3.056308412;15.63215651;94
25/12/22 13.59;52.61060132;10.29166145;1.505738964;13.34368995;105
25/12/22 15.59;53.10580504;8.807610077;2.970067908;15.897954;106
25/12/22 17.59;53;26.92763321;2.109557521;31.01703634;106
25/12/22 19.59;40;10.03137328;0.766751697;6.651824009;80
25/12/22 21.59;49.40240492;28.76977768;3.504607106;34.59111018;99
25/12/22 23.59;49;17.76448492;2.323341605;22.87039919;98
26/12/22 1.59;46.07399187;9.663407314;0.661120975;11.94571585;92
26/12/22 3.59;52.99260279;8.835843794;1.218816447;11.17939445;106
26/12/22 5.59;39.47321064;13.76553374;2.12384049;19.23160328;79
26/12/22 7.59;55.92027681;19.20900346;4.240927338;27.4449827;112
26/12/22 9.59;58;12.90209759;1.470237432;17.1517001;116
26/12/22 11.59;44;11.10758566;1.469391773;13.8297769;88
26/12/22 13.59;47;5.475394606;0.436009047;7.235232857;94
26/12/22 15.59;83.97919209;11.76403891;1.199192086;15.70703743;168
26/12/22 17.59;69.66047294;29.98451435;3.231706079;36.77820522;139
26/12/22 19.59;40;13.81929506;0.459411207;14.97685076;80
26/12/22 21.59;46.0302811;22.80242249;4.049579364;31.7427253;92
26/12/22 23.59;48;9.436877873;0.913440509;12.62523564;96
27/12/22 1.59;39.8510571;2.279785418;1.18489587;5.971270104;80
27/12/22 3.59;37.13327782;0.451945041;0.035993338;0.965935049;74
27/12/22 5.59;40.60106833;14.79264174;3.202481489;20.89684472;81
27/12/22 7.59;37.97205749;5.165114061;0.906807713;0.973150083;76
27/12/22 9.59;52;10.17673373;1.06;12.28093322;104
27/12/22 11.59;81.97078635;7.793402107;0.423784303;9.270916825;164
27/12/22 13.59;41.65527233;10.79790556;2.966581699;15.51371667;83
27/12/22 15.59;54.48169522;6.885837688;0.164450857;7.760596931;109
27/12/22 17.59;49;7.102276675;0.295657265;8.024656086;98
27/12/22 19.59;45.99470505;21.15199443;2.733777066;25.81;92
27/12/22 21.59;50;12.35529477;3.29698554;18.27968854;100
27/12/22 23.59;53;8.984818509;1.170143192;11.24872128;106
28/12/22 1.59;67.50775818;22.07052167;1.915840039;25.8566025;135
28/12/22 3.59;46.67428299;16.789305;4.260403431;24.30833749;93
28/12/22 5.59;37;7.722410556;1.235574856;10.08183397;74
28/12/22 7.59;43.9961837;12.91099275;6.636908024;24.14221346;88
28/12/22 9.59;41;6.808168997;1.513746386;9.088788576;82
28/12/22 11.59;83.30189125;29.60780757;3.56260331;36.90973144;167
28/12/22 13.59;45.86355623;8.711936781;1.723662007;11.73692797;92
28/12/22 15.59;46.48659634;18.70880577;3.41160844;21.82078001;93
28/12/22 17.59;47.84051035;6.548022337;1.802456139;12.36716109;96
28/12/22 19.59;47.22429863;26.7000932;4.845700904;34.78679109;94
28/12/22 21.59;66.9896042;14.65810277;3.159376252;22.59030592;134
28/12/22 23.59;57.3215094;3.683305625;0.11;4.323305625;115
29/12/22 1.59;44.24531243;20.70255467;1.90529684;25.85386719;88
29/12/22 3.59;46;11.7813469;2.644040707;18.01818018;92
29/12/22 5.59;46.32438368;9.955446658;0.704060286;12.12243837;93
29/12/22 7.59;37.14843663;7.710546344;1.492811838;10.38109269;74
29/12/22 9.59;52.98133496;8.842772873;2.984693142;15.8238943;106
29/12/22 11.59;37.88212001;3.398014013;0.011787999;3.884517211;76
29/12/22 13.59;42.19034923;6.034289523;0.323351108;6.986219678;84
29/12/22 15.59;46;2.053534449;0.308287905;2.985966306;92
29/12/22 17.59;44.42396529;2.786867157;1.777232974;7.907930581;89
29/12/22 19.59;47;6.124843936;2.213319623;11.06864021;94
29/12/22 21.59;46.5840541;4.733501337;0.744385123;7.336152697;93
29/12/22 23.59;89.90760745;6.356971796;0.262795088;7.223439275;180
30/12/22 1.59;50;11.62610845;0.636164412;13.48266151;100
30/12/22 3.59;54.59799997;7.039359964;0.167939999;7.883879971;109
30/12/22 5.59;72.2546172;3.139367021;0.291992108;4.046082097;145
30/12/22 7.59;42.6121515;25.92775277;8.145180964;36.4322888;85
30/12/22 9.59;52.96243957;23.50369654;3.690621052;33.54112681;106
30/12/22 11.59;44.53921204;11.25793997;1.534756087;14.08103001;89
30/12/22 13.59;57.65867608;3.70861889;0.083652957;4.309098325;115
30/12/22 15.59;44;11.96628653;2.459934756;16.20675462;88
30/12/22 17.59;40.96092059;4.454138088;0.860260529;6.050942236;82
30/12/22 19.59;57.34384606;17.07911533;1.03791528;19.58689966;115
30/12/22 21.59;50.30643381;9.012104785;2.489051485;14.59471142;101
30/12/22 23.59;50.98123609;11.93265451;0.737025339;13.52045797;102
31/12/22 1.59;47.10096515;11.23355603;1.197620643;14.23084263;94
31/12/22 3.59;52.73078922;10.42386815;1.593476133;13.52156805;105
31/12/22 5.59;47.20182789;28.46198528;3.059235846;33.60516629;94
31/12/22 7.59;46.67827291;2.041824521;0.753050102;3.661573768;93
31/12/22 9.59;45;5.762592618;2.695278706;11.50084738;90
31/12/22 11.59;49.50887945;18.02142071;2.091341087;23.03838336;99
31/12/22 13.59;77.52196121;4.8722676;1.077742601;8.511481106;155
31/12/22 15.59;48.9629586;22.99826512;1.131977504;25.73259172;98
31/12/22 17.59;44.3378477;3.52529641;1.842152298;7.225545374;89
31/12/22 19.59;64;6.855517103;1.819844549;11.06091512;128
31/12/22 21.59;57.15771678;3.404262133;0.013154336;3.890570804;114
31/12/22 23.59;40.70321127;20.44409691;4.000609571;27.92277972;81
1/1/23 1.59;56.38481836;2.205983371;0.974501718;6.444369783;113
1/1/23 3.59;55.41084843;19.0470014;4.44191376;27.3634103;111
1/1/23 5.59;53;19.89901914;1.10365989;22.05035716;106
1/1/23 7.59;52.34794659;9.550410683;1.049561602;12.10249181;105
1/1/23 9.59;40.96868038;12.22116367;3.494026994;19.42825449;82
1/1/23 11.59;66;6.190005476;0.46285949;7.365867338;132
1/1/23 13.59;43.62059925;21.26221723;2.958554318;25.84102996;87
1/1/23 15.59;48.32241952;27.40094616;4.320932295;36.48235571;97
1/1/23 17.59;46;2.202992056;0.245724256;3.041578439;92
1/1/23 19.59;65.18277031;15.10522127;2.926788856;21.8882517;130
1/1/23 21.59;47.00169196;10.78637921;6.76782E-05;9.469509333;94
1/1/23 23.59;47;26.34239525;3.859437977;35.53181825;94
2/1/23 1.59;50.43724028;11.41926851;1.271579382;14.8491521;101
2/1/23 3.59;41.43028617;21.27641733;3.650960256;27.91757154;83
2/1/23 5.59;46.63856747;21.0667108;1.704352593;24.99302477;93
2/1/23 7.59;53.66112376;14.537735;0.623451782;15.96274639;107
2/1/23 9.59;41.34649164;16.03434131;3.593903114;21.96649071;83
2/1/23 11.59;48.30929147;11.45133857;1.993190497;16.23421723;97
2/1/23 13.59;43.24324308;1.308648922;0.838919015;3.548919015;86
2/1/23 15.59;51.31723594;8.29771886;0.550208094;9.599858641;103
2/1/23 17.59;40.56257452;12.59681762;2.897604333;18.95882005;81
2/1/23 19.59;52.88722396;12.8173738;2.053304425;17.04233438;106
2/1/23 21.59;47;7.120191469;1.736036277;12.99321297;94
2/1/23 23.59;42.69162852;10.91845324;0.659558536;9.190925441;85
3/1/23 1.59;49.93759289;11.78846955;0.337473992;12.74533433;100
3/1/23 3.59;49.96988968;10.81950812;6.099501618;20.93281375;100
3/1/23 5.59;41.30741803;17.74211844;2.685863113;22.32320983;83
3/1/23 7.59;45.1448083;9.952349842;1.807404959;12.79980911;90
3/1/23 9.59;45.68731474;6.80979251;0.687759363;8.328938964;91
3/1/23 11.59;53.6562287;23.75866405;4.094753218;33.52031314;107
3/1/23 13.59;54.31978009;21.07465925;1.841813072;25.4018898;109
3/1/23 15.59;48.4996571;6.929657097;1.894948565;13.02445478;97
3/1/23 17.59;51.97740354;9.657058202;1.062485611;12.46440418;104
3/1/23 19.59;97.31347514;14.011494;0.442444439;15.1621512;195
3/1/23 21.59;49;7.419052594;0.2299114;8.237979425;98
3/1/23 23.59;49.41617768;15.41954319;2.356399782;20.11836962;99
4/1/23 1.59;53.79418193;6.052414653;0.271432661;7.496981683;108
4/1/23 3.59;54;20.05133516;1.377775318;23.9907203;108
4/1/23 5.59;51;7.326112842;0.950138568;9.753567592;102
4/1/23 7.59;42.77710112;25.48354449;3.754226519;33.24019483;86
4/1/23 9.59;48.86267509;8.036143916;1.93352101;12.97823949;98
4/1/23 11.59;38.53323552;8.461329421;0.517651505;9.721639767;77
4/1/23 13.59;40.39629926;19.73015444;5.098812559;28.56252131;81
4/1/23 15.59;48;6.417012382;1.905347202;12.07785934;96
4/1/23 17.59;52.84609123;20.16294794;0.925464135;22.2847068;106
4/1/23 19.59;65.55355063;7.603719429;1.291961582;10.78247962;131
4/1/23 21.59;47;26.73705204;3.707281142;35.1498412;94
4/1/23 23.59;43;1.728799007;0.941932012;3.649582136;86
5/1/23 1.59;45.87946431;4.699553555;0.960133922;6.635357117;92
5/1/23 3.59;52.10221904;9.007020757;0.464397993;10.17719541;104
5/1/23 5.59;57;16.33736113;1.101992358;18.49091696;114
5/1/23 7.59;54.6979171;21.31666694;2.163229531;26.27916766;109
5/1/23 9.59;47;4.386013368;0.664826986;6.814810973;94
5/1/23 11.59;42.15376862;21.62840184;4.108391758;27.7140206;84
5/1/23 13.59;43;6.016991322;0.228030253;6.83900422;86
5/1/23 15.59;42.99886925;25.08927632;6.967523654;36.24829256;86
5/1/23 17.59;49.45913328;15.94896876;3.588869993;21.83262207;99
5/1/23 19.59;42;13.0887367;4.278987213;20.89241845;84
5/1/23 21.59;55.87779807;19.49106445;4.000036519;27.38378711;112
5/1/23 23.59;46.37698534;20.74662569;2.500038942;25.63281689;93
6/1/23 1.59;46.3516212;9.413540918;0.627805456;11.40433866;93
6/1/23 3.59;48.09781967;14.83050678;4.120182678;21.61529169;96
6/1/23 5.59;37;8.335257878;0.371302992;9.374702448;74
6/1/23 7.59;38;2.963318174;0.510978805;2.334672063;76
6/1/23 9.59;49.96266439;17.01103945;2.990534587;21.97941452;100
6/1/23 11.59;55.27564863;14.52707055;1.700197553;17.60500593;111
6/1/23 13.59;41.09559307;5.394047354;0.147579471;5.668888412;82
6/1/23 15.59;38;1.50879196;0.196373839;2.267803285;76
6/1/23 17.59;46.1996321;8.573882272;1.454415728;11.26851874;92
6/1/23 19.59;54;18.63166677;1.740650197;24.13077727;108
6/1/23 21.59;44.9399251;2.977772285;1.287071159;8.939850191;90
6/1/23 23.59;40;10.13667964;0.74241582;6.885755234;80
7/1/23 1.59;45;14.72841567;2.034582869;19.72267291;90
7/1/23 3.59;45;4.980133711;1.503571105;9.040459207;90
7/1/23 5.59;45.54323586;2.495411316;0.210997267;3.285055753;91
7/1/23 7.59;89.56980724;6.288446611;0.278237383;7.178560105;179
7/1/23 9.59;52.16039906;9.278795074;3.091980047;15.42766691;104
7/1/23 11.59;52.81316375;20.09511732;0.967282042;22.33278093;106
7/1/23 13.59;38.4103662;8.406457465;2.484707606;12.30639099;77
7/1/23 15.59;44.56056116;24.67550285;2.812983604;31.7247046;89
7/1/23 17.59;41;4.829047225;0.507920463;5.955161557;82
7/1/23 19.59;37;8.045419381;0.780049591;9.709131483;74
7/1/23 21.59;47;10.98887442;3.545749961;15.54812881;94
7/1/23 23.59;45.19572235;2.933914447;0.125476189;3.590064566;90
8/1/23 1.59;45;9.588118898;2.184195505;13.65120034;90
8/1/23 3.59;48.67253177;11.81534702;0.435708697;13.35961876;97
8/1/23 5.59;53.14088218;20.53494405;0.848341033;22.42629367;106
8/1/23 7.59;49.59445694;17.9915196;2.320041454;23.05492834;99
8/1/23 9.59;47.48734917;8.74227715;0.301451925;9.672144799;95
8/1/23 11.59;54.53398148;11.12190315;1.406504631;14.08873796;109
8/1/23 13.59;95;8.03197208;0.059180549;8.582824848;190
8/1/23 15.59;57.85163276;17.47634997;1.794154043;21.90854591;116
8/1/23 17.59;48.91787247;11.85048498;4.668306564;19.60651932;98
8/1/23 19.59;46.33842482;14.02888306;4.843102625;21.9167685;93
8/1/23 21.59;48;23.0168084;5.272012529;31.67671183;96
8/1/23 23.59;52.07494972;14.07631284;1.471222348;17.85004022;104
9/1/23 1.59;49.52870933;18.02459349;2.090613991;23.04221714;99
9/1/23 3.59;54.08395072;10.79381879;1.997703736;17.85631274;108
9/1/23 5.59;51.82286846;25.31080634;2.249843582;30.14544834;104
9/1/23 7.59;46.66673337;1.249982992;0.376652326;2.293294648;93
9/1/23 9.59;45;4.781921525;0.008395535;4.614123126;90
9/1/23 11.59;41.33313107;3.343252428;0.213319175;4.139896846;83
9/1/23 13.59;57;15.7400585;0.681978557;18.38399285;114
9/1/23 15.59;44.09216111;7.102256388;1.633591165;14.83577306;88
9/1/23 17.59;49;5.601563967;0.9353081;7.504526116;98
9/1/23 19.59;42.69480193;12.35382918;0.786103961;14.02145913;85
9/1/23 21.59;44.24969419;10.80783333;1.782411316;13.85788226;88
9/1/23 23.59;41;17.18658231;3.017519241;21.94504165;82
10/1/23 1.59;43.32631311;26.62094519;2.391684853;31.98842172;87
10/1/23 3.59;52.56952028;12.52826346;2.259811817;16.85171217;105
10/1/23 5.59;39.76678723;11.75405724;2.425689574;17.2347649;80
10/1/23 7.59;46.20564652;14.64697684;5.001007343;22.94572558;92
10/1/23 9.59;42;24.24859097;5.864251954;35.364368;84
10/1/23 11.59;67;28.92708907;2.978225376;35.32152747;134
10/1/23 13.59;42;24.4585;4.795846437;34.74601072;84
10/1/23 15.59;59.63345676;7.225018513;0.458717602;8.395052169;119
10/1/23 17.59;46;11.85934968;1.104756131;14.02648388;92
10/1/23 19.59;61.1133606;14.34302641;1.399696319;18.34680164;122
10/1/23 21.59;50;12.0102987;3.488016424;18.45076098;100
10/1/23 23.59;52.57958061;12.22444483;2.056215193;17.36777931;105
11/1/23 1.59;42;10.55228615;2.79458925;15.33474177;84
11/1/23 3.59;37.11487296;0.510689112;0.055610617;1.055828132;74
11/1/23 5.59;46;12.16649926;1.219937224;14.5064051;92
11/1/23 7.59;43.37168154;11.99734496;1.125663828;14.18884955;87
11/1/23 9.59;40.62001438;19.70221884;4.956689719;28.14969907;81
11/1/23 11.59;43.86597665;5.515878443;0.812576965;6.838147547;88
11/1/23 13.59;52.90825727;13.03467841;1.929541499;17.18339418;106
11/1/23 15.59;61.9191559;18.94261706;1.498418774;23.14534109;124
11/1/23 17.59;44.10706578;10.9632983;1.741049076;14.03616777;88
11/1/23 19.59;64;8.410022256;2.558714282;12.88410018;128
11/1/23 21.59;41.22917522;21.12458761;4.486452599;28.88478251;82
11/1/23 23.59;54.13093333;12.84085533;1.374230667;18.10309333;108
12/1/23 1.59;63.72596107;20.39133388;2.607511862;26.28469885;127
12/1/23 3.59;58;4.296710707;0.098645238;4.919678563;116
12/1/23 5.59;57.10333745;25.32337763;5.395178925;34.22647373;114
12/1/23 7.59;52;12.05430288;1.336355763;14.56067307;104
12/1/23 9.59;48.11495969;9.241701997;1.020707677;12.60713347;96
12/1/23 11.59;62.25139;15.03794281;2.528227431;19.3790548;125
12/1/23 13.59;46.11388278;9.710639927;0.68309652;12.11676245;92
12/1/23 15.59;51.65044409;8.924248691;3.155928945;15.29243339;103
12/1/23 17.59;51;4.29946235;0.306493541;5.232766541;102
12/1/23 19.59;50.42801885;15.95016317;3.134976438;21.22836697;101
12/1/23 21.59;46.77291555;5.652749867;2.381094;10.35376102;94
12/1/23 23.59;46.15829802;11.75704679;2.598842515;17.91494457;92
13/1/23 1.59;50.66087028;23.91330394;2.976000082;31.19974039;101
13/1/23 3.59;55.76849163;19.08156646;3.741805595;28.13273744;112
13/1/23 5.59;52.02391293;8.956891319;0.419608603;10.05726074;104
13/1/23 7.59;43.07480041;26.41596233;2.452047903;32.0512999;86
13/1/23 9.59;46;22.66202318;1.126891091;24.50747401;92
13/1/23 11.59;40.66738505;12.51611351;3.044339075;19.05734195;81
13/1/23 13.59;40.53700078;7.586470243;1.971499609;11.19335944;81
13/1/23 15.59;43.75864791;21.03581742;2.533364426;25.8479324;88
13/1/23 17.59;58.44490552;17.31877362;2.747089292;24.1040741;117
13/1/23 19.59;57.09723485;13.93415682;0.808903034;18.36763598;114
13/1/23 21.59;46.58279031;3.803376776;0.630234752;5.230599831;93
13/1/23 23.59;40.06430474;7.650223229;0.916528769;9.524212573;80
14/1/23 1.59;37.50958181;3.044102717;0.049041819;3.582761264;75
14/1/23 3.59;52.06335496;18.39782576;2.017739388;23.42496756;104
14/1/23 5.59;51.19878919;8.671321949;3.228193729;15.36018162;102
14/1/23 7.59;39.22415228;11.33933014;0.51930518;12.59380487;78
14/1/23 9.59;52.83634052;5.600205862;1.275534935;9.366642953;106
14/1/23 11.59;44.26517985;25.54594173;4.238085605;33.47421942;89
14/1/23 13.59;51.40573427;5.336716085;0.12172028;5.989296505;103
14/1/23 15.59;44.46819957;7.600812147;2.41954013;12.9245744;89
14/1/23 17.59;38;1.625778035;0.229548995;2.437171184;76
14/1/23 19.59;47.77936031;22.94234882;5.373049302;31.90014243;96
14/1/23 21.59;37.24766637;7.771076486;1.568226442;10.50215297;74
14/1/23 23.59;52.61882934;12.23896685;2.017358956;17.42586742;105
15/1/23 1.59;37.75088528;0.387579675;0.012491147;0.629787533;76
15/1/23 3.59;42;26.70694923;9.682155577;36.7008335;84
15/1/23 5.59;44.20272622;11.19555395;1.662359338;14.21257251;88
15/1/23 7.59;43.79888596;28.77286427;5.116584575;37.68799473;88
15/1/23 9.59;64.4891732;8.65131233;2.356063009;12.95075132;129
15/1/23 11.59;43.38265405;12.49989569;1.08648059;14.19469384;87
15/1/23 13.59;82.33895181;8.103397427;0.350887541;9.334977616;165
