Parm,PM10,NO2,NO,NOX,IQA
24/05/2021 08:00,15,22.2,5.69,31.39,63
24/05/2021 10:00,28,19.06,2.62,23.54,55
24/05/2021 12:00,28,14.41,1.88,17.76,57
24/05/2021 14:00,21,9.12,1.28,11.55,42
24/05/2021 16:00,25,8.5,1.26,10.9,50
24/05/2021 18:00,27,11.27,1.42,13.91,55
24/05/2021 20:00,24,10.09,1.02,12.12,49
24/05/2021 22:00,31,6.74,0.71,8.3,63
25/05/2021 00:00,22,5.25,0.38,6.3,44
25/05/2021 02:00,24,4.32,0.01,4.81,49
25/05/2021 04:00,23,6.49,0.31,7.43,45
25/05/2021 06:00,15,16.51,1.54,19.33,39
25/05/2021 08:00,12,24.28,4.36,31.43,63
25/05/2021 10:00,24,15.84,3.23,21.26,47
25/05/2021 12:00,30,14.04,3.51,19.88,59
25/05/2021 14:00,21,12.09,3.03,17.2,42
25/05/2021 16:00,15,12.77,3.28,18.27,37
25/05/2021 18:00,16,16.43,3.88,22.84,46
25/05/2021 20:00,20,21.97,3.16,27.28,55
25/05/2021 22:00,19,25.49,0.86,27.27,55
26/05/2021 00:00,21,16.81,0.41,17.9,42
26/05/2021 02:00,16,6.38,0.53,7.66,32
26/05/2021 10:00,29,14.29,4.27,21.24,59
26/05/2021 12:00,49,16.78,3.52,22.48,98
26/05/2021 14:00,24,14.99,3.02,19.99,49
26/05/2021 16:00,14,17.47,3.77,23.53,47
26/05/2021 18:00,16,22.69,4.67,29.93,60
26/05/2021 20:00,46,22.81,0.97,24.38,91
26/05/2021 22:00,23,22.16,0.98,23.77,48
27/05/2021 00:00,11,14.96,0.6,16.26,33
27/05/2021 02:00,9,3.64,0.6,5.35,17
27/05/2021 04:00,18,5.02,0.38,6.34,35
27/05/2021 06:00,12,20.79,2.25,24.39,49
27/05/2021 08:00,8,33.36,11.11,50.08,100
27/05/2021 10:00,27,14.61,2.54,18.9,53
27/05/2021 12:00,21,21.42,5.29,29.67,59
27/05/2021 14:00,17,14.87,3.55,20.7,41
27/05/2021 16:00,9,14.67,4.02,21.22,42
27/05/2021 18:00,13,21.84,3.84,27.85,56
27/05/2021 20:00,9,38.01,5.64,46.17,92
27/05/2021 22:00,13,43.33,1.74,45.31,91
28/05/2021 00:00,23,15.05,0.54,16.25,46
28/05/2021 02:00,29,6.06,0.93,8.19,59
28/05/2021 04:00,18,8.58,0.89,11.51,36
28/05/2021 06:00,16,31.31,5.1,39.88,80
28/05/2021 08:00,24,20.08,4.83,28.64,57
28/05/2021 10:00,28,12.91,2.83,18.66,56
28/05/2021 12:00,15,17.17,3.94,24.45,49
28/05/2021 14:00,13,10.58,2.08,15.25,30
28/05/2021 16:00,47,9.99,2.52,15.36,94
28/05/2021 18:00,25,13.56,2.72,19.11,50
28/05/2021 20:00,17,18.61,2.54,23.7,47
28/05/2021 22:00,23,14.07,0.76,16.6,46
29/05/2021 00:00,14,13.43,0.82,16.08,32
29/05/2021 02:00,16,4.42,0.69,7.18,32
29/05/2021 04:00,10,2.17,0.6,4.89,19
29/05/2021 06:00,10,11.57,1.53,15.36,31
29/05/2021 08:00,7,19.94,3.11,25.86,52
29/05/2021 10:00,10,15.51,3.77,22.61,45
29/05/2021 12:00,12,16.09,5.55,25.88,52
29/05/2021 14:00,12,7.82,1.65,11.95,24
29/05/2021 16:00,42,8.95,2.38,14.14,84
29/05/2021 18:00,23,12.36,2.73,17.98,46
29/05/2021 20:00,17,20.76,4.52,28.82,58
29/05/2021 22:00,22,25.06,0.86,27.35,55
30/05/2021 00:00,21,26.19,1.13,28.86,58
30/05/2021 02:00,23,18.92,0.47,20.83,45
30/05/2021 04:00,12,7.26,0.6,9.76,24
30/05/2021 06:00,19,10.04,1.65,14.04,39
30/05/2021 08:00,19,9.46,1.62,13.43,37
30/05/2021 10:00,21,7.84,1.77,12.11,42
30/05/2021 12:00,17,11.15,1.62,15.07,33
30/05/2021 14:00,22,7.58,1.88,12.03,43
30/05/2021 16:00,49,4.84,0.92,7.93,98
30/05/2021 18:00,27,6.74,0.94,9.78,54
30/05/2021 20:00,47,17.9,3.85,24.95,94
30/05/2021 22:00,23,12.15,1.01,15.09,47
31/05/2021 00:00,21,7.9,0.81,10.7,42
31/05/2021 02:00,11,2.85,0.6,5.52,21
31/05/2021 04:00,13,2.63,0.69,5.46,27
31/05/2021 06:00,7,13.25,1.75,17.27,35
31/05/2021 08:00,3,12.08,3.21,18.39,37
31/05/2021 10:00,1,8.78,3.22,15.24,30
31/05/2021 12:00,1,9.65,3.91,17.14,34
31/05/2021 14:00,0.2,5.81,2.31,10.99,22
31/05/2021 16:00,33,8.8,3.55,15.77,66
31/05/2021 18:00,20,12.7,4.07,20.3,41
31/05/2021 20:00,28,15.86,3.59,22.6,55
31/05/2021 22:00,19,7.45,1.45,11.24,38
01/06/2021 00:00,9,3.67,0.6,6.31,19
01/06/2021 02:00,5,2.23,0.62,4.96,10
01/06/2021 04:00,6,2.36,0.56,4.84,13
01/06/2021 06:00,6,10.58,1.39,14.01,28
01/06/2021 08:00,12,14.98,3.35,21.24,42
01/06/2021 10:00,12,11.18,2.71,16.6,33
01/06/2021 12:00,18,10.78,3.38,17.25,35
01/06/2021 14:00,13,9.59,2.24,14.37,29
01/06/2021 16:00,42,8.29,2.35,13.28,83
01/06/2021 18:00,24,13.94,2.96,19.64,48
01/06/2021 20:00,17,26.91,2.95,32.09,64
01/06/2021 22:00,23,26.8,0.61,28.39,57
02/06/2021 00:00,46,9.73,0.67,12.09,93
02/06/2021 02:00,23,2.77,0.59,5.28,46
02/06/2021 04:00,11,2.47,0.6,5.02,23
02/06/2021 06:00,6,13.63,2.39,18.48,37
02/06/2021 08:00,6,5.31,0.96,8.29,17
02/06/2021 10:00,6,12.59,3.14,18.62,37
02/06/2021 12:00,10,9.22,2.47,14.37,29
02/06/2021 14:00,7,3.96,0.96,6.99,14
02/06/2021 16:00,11,6.1,1.39,9.7,21
02/06/2021 18:00,8,8.54,1.75,12.61,25
02/06/2021 20:00,13,16.52,2.15,20.88,42
02/06/2021 22:00,18,28.21,0.91,30.21,60
03/06/2021 00:00,16,16.08,0.59,18.06,36
03/06/2021 02:00,12,6.56,0.51,8.81,23
03/06/2021 04:00,9,5.22,0.6,7.99,18
03/06/2021 06:00,15,19.39,2.35,24.16,48
03/06/2021 08:00,15,47.98,13.61,68.62,137
03/06/2021 10:00,21,19.03,4.13,26.54,53
03/06/2021 12:00,18,21.32,4.95,29.99,60
03/06/2021 14:00,13,14.64,2.67,20.13,40
03/06/2021 16:00,39,17.91,3.46,24.46,79
03/06/2021 18:00,23,25.35,4.92,33.78,68
03/06/2021 20:00,18,30.57,3.01,35.81,72
03/06/2021 22:00,15,43.94,1.14,45.67,91
04/06/2021 00:00,26,19.79,1.25,22.85,52
04/06/2021 02:00,22,4.96,0.75,7.97,45
04/06/2021 04:00,16,4.1,0.6,6.93,33
04/06/2021 06:00,19,20.7,2.8,26.09,52
04/06/2021 08:00,12,40.19,7.63,52.05,104
04/06/2021 10:00,17,19.91,3.16,25.9,52
04/06/2021 12:00,22,15.83,2.52,21.04,44
04/06/2021 14:00,11,15.6,2.86,21.34,43
04/06/2021 16:00,15,20.09,3.6,26.73,53
04/06/2021 18:00,16,23.1,4.47,30.94,62
04/06/2021 20:00,10,34.93,4.52,42.26,85
04/06/2021 22:00,18,26.34,1.21,29.02,58
05/06/2021 00:00,32,17.83,0.8,20.3,63
05/06/2021 02:00,36,5.14,0.67,8.02,72
05/06/2021 04:00,28,2.97,0.68,7.14,55
05/06/2021 06:00,20,17.08,1.64,22.05,44
05/06/2021 08:00,26,21.23,2.57,27.42,55
05/06/2021 10:00,30,20.32,4,28.75,61
05/06/2021 12:00,20,16.2,3.24,23.67,47
05/06/2021 14:00,15,9.93,1.67,15.29,31
05/06/2021 16:00,13,17.15,1.9,22.52,45
05/06/2021 18:00,18,18.28,1.78,23.4,47
05/06/2021 20:00,26,31.97,1.61,36.18,72
05/06/2021 22:00,22,12.61,0.81,16.52,45
06/06/2021 00:00,30,11.95,1.21,16.51,60
06/06/2021 02:00,29,2.54,0.6,6.61,58
06/06/2021 04:00,27,1.06,0.64,5.21,54
06/06/2021 06:00,25,7.21,0.91,11.52,49
06/06/2021 08:00,16,6.4,1.14,11.1,32
06/06/2021 10:00,22,15.87,3.5,23.75,47
06/06/2021 12:00,16,17.13,2.71,23.74,47
06/06/2021 14:00,17,12.23,1.67,17.48,35
06/06/2021 16:00,22,9.75,1.37,14.65,44
06/06/2021 18:00,22,15.39,2.12,21.17,45
06/06/2021 20:00,19,38.51,2.76,44.16,88
06/06/2021 22:00,21,25.88,1.1,29.6,59
07/06/2021 00:00,27,9.66,0.71,13.55,55
07/06/2021 02:00,29,3.13,0.6,7.17,59
07/06/2021 04:00,16,8.68,0.68,11.16,33
07/06/2021 06:00,16,15.2,2,19.38,39
07/06/2021 08:00,21,19.25,2.58,24.12,48
07/06/2021 10:00,29,18.66,3.66,25.2,57
07/06/2021 12:00,28,16.48,3.94,23.56,56
07/06/2021 14:00,17,11.83,3.57,18.59,37
07/06/2021 16:00,23,14.02,2.44,18.92,47
07/06/2021 18:00,14,26.51,7.14,38.01,76
07/06/2021 20:00,21,25.4,1.6,28.46,57
07/06/2021 22:00,13,13.81,1.37,17.09,34
08/06/2021 00:00,24,7.8,1.15,11.04,49
08/06/2021 02:00,15,5.86,0.61,8.37,31
08/06/2021 04:00,16,2.47,0.83,5.49,32
08/06/2021 06:00,21,12.67,0.05,13.99,41
08/06/2021 08:00,17,19.55,4.13,26.77,54
08/06/2021 10:00,26,12.99,4.28,20.77,51
08/06/2021 12:00,16,8.83,3.22,15.2,32
08/06/2021 14:00,48,6.36,2.28,11.41,96
08/06/2021 16:00,24,9.94,3.82,17.17,48
08/06/2021 18:00,23,10.91,2.68,16.35,46
08/06/2021 20:00,17,16.49,4.5,24.44,49
08/06/2021 22:00,9,4.95,1.23,8.47,18
09/06/2021 00:00,16,5.7,1.74,9.94,32
09/06/2021 02:00,13,4.16,0.93,7.24,26
09/06/2021 12:00,21,10.89,2.75,15.13,42
09/06/2021 14:00,17,14.58,3.28,19.32,39
09/06/2021 16:00,13,14.82,3.51,19.88,40
09/06/2021 18:00,13,17.8,2.99,21.79,44
09/06/2021 20:00,21,19.86,2.19,22.45,45
09/06/2021 22:00,19,10.22,0.97,11.79,38
10/06/2021 00:00,23,13.84,0.8,14.83,47
10/06/2021 02:00,20,3.38,0.87,5.41,40
10/06/2021 04:00,15,4.14,1.05,6.37,31
10/06/2021 06:00,16,20.47,2.68,24,48
10/06/2021 08:00,17,24.35,5.03,31.19,62
10/06/2021 12:00,32,13.47,3.18,20.66,64
10/06/2021 14:00,27,12.28,2.64,18.59,54
10/06/2021 16:00,23,14.45,2.7,20.95,47
10/06/2021 18:00,24,17.7,2.83,24.54,49
10/06/2021 20:00,16,26.9,4.16,36.2,72
10/06/2021 22:00,17,13.6,0.84,17.21,34
11/06/2021 00:00,19,9.88,0.82,13.29,38
11/06/2021 02:00,23,2.74,0.93,6,46
11/06/2021 04:00,17,3.56,0.6,5.98,33
11/06/2021 06:00,10,10.03,0.86,13.18,26
11/06/2021 08:00,20,23.81,5.54,34.83,70
11/06/2021 10:00,19,39.26,26.49,83.18,166
11/06/2021 12:00,22,15.14,4.01,23.37,47
11/06/2021 14:00,14,12.14,3.61,19.6,39
11/06/2021 16:00,16,14.57,3.21,21.54,43
11/06/2021 18:00,20,24.74,8.77,40.75,82
11/06/2021 20:00,19,30.79,5.03,41.37,83
11/06/2021 22:00,15,10.2,0.9,13.43,30
12/06/2021 00:00,17,13.15,0.8,16.37,34
12/06/2021 02:00,15,3.69,0.74,6.33,30
12/06/2021 04:00,20,3.48,0.53,5.79,40
12/06/2021 06:00,48,9.39,0.9,12.56,95
12/06/2021 08:00,24,15.57,3.35,22.82,47
12/06/2021 10:00,12,13.02,2.95,19.52,39
12/06/2021 12:00,6,10.93,3.18,17.69,35
12/06/2021 14:00,35,7.76,2.12,12.73,70
12/06/2021 16:00,18,10.31,2.54,16.04,35
12/06/2021 18:00,12,14.92,3.46,22.29,45
12/06/2021 20:00,12,15.99,2.11,21.36,43
12/06/2021 22:00,10,13.89,0.81,17.16,34
13/06/2021 00:00,16,17.19,0.98,20.89,42
13/06/2021 02:00,9,5.83,0.83,8.72,18
13/06/2021 04:00,7,2.78,0.82,5.88,15
13/06/2021 06:00,15,4.92,0.75,7.89,29
13/06/2021 08:00,11,4.97,1.09,8.46,22
13/06/2021 10:00,13,10.03,2.1,15,30
13/06/2021 12:00,43,8.47,1.81,13.01,85
13/06/2021 14:00,21,6.62,1.42,10.6,42
13/06/2021 16:00,17,12.31,2.04,17.17,34
13/06/2021 18:00,39,13.51,2.28,18.73,79
13/06/2021 20:00,20,26.82,1.84,31.2,62
13/06/2021 22:00,10,14.17,1.47,18.14,36
14/06/2021 00:00,5,14.76,1.42,18.64,37
14/06/2021 02:00,10,7.69,1.64,11.99,24
14/06/2021 04:00,10,7.17,1.2,10.8,22
14/06/2021 06:00,6,6.85,2.29,12.15,24
14/06/2021 08:00,16,12.43,5.34,22.34,45
14/06/2021 10:00,17,12,4.94,21.3,43
14/06/2021 12:00,40,11.69,4.59,20.46,80
14/06/2021 14:00,20,10.78,3.45,17.82,40
14/06/2021 16:00,10,9.41,2.6,15.16,30
14/06/2021 18:00,10,12.49,4.65,21.34,43
14/06/2021 20:00,7,13.07,2.41,18.49,37
14/06/2021 22:00,15,10.38,1.33,14.16,31
15/06/2021 00:00,13,5.49,1.5,9.6,25
15/06/2021 02:00,16,2.31,1.43,6.35,32
15/06/2021 04:00,17,5.16,2.67,11.17,34
15/06/2021 06:00,49,8.1,1.95,12.97,97
15/06/2021 08:00,24,23.18,12.96,44.76,90
15/06/2021 10:00,21,8.33,3.12,15,43
15/06/2021 12:00,11,12.12,4.51,20.86,42
15/06/2021 14:00,5,9.53,2.95,15.93,32
15/06/2021 16:00,3,12.52,3.4,19.57,39
15/06/2021 18:00,7,15.64,3.74,23.17,46
15/06/2021 20:00,38,24.52,5.79,35.09,77
15/06/2021 22:00,19,16.96,1.41,20.9,42
16/06/2021 00:00,10,12.66,1.19,16.32,33
16/06/2021 02:00,5,5.73,0.78,8.84,18
16/06/2021 04:00,37,3.46,1.15,7.17,74
16/06/2021 06:00,19,16.33,2.28,21.61,43
16/06/2021 08:00,9,26.6,5.65,36.93,74
16/06/2021 10:00,5,12.48,3.43,19.57,39
16/06/2021 12:00,2,15.77,4.95,25.15,50
16/06/2021 14:00,1,12.59,2.7,18.55,37
16/06/2021 16:00,6,15.36,3.67,22.79,46
16/06/2021 18:00,11,18.27,4.55,27.01,54
16/06/2021 20:00,16,32.78,5.68,43.08,86
16/06/2021 22:00,14,12.93,2.04,17.89,36
17/06/2021 00:00,22,14.28,1.07,17.74,45
17/06/2021 02:00,19,9.99,1.14,13.59,37
17/06/2021 04:00,11,5.57,1.2,9.23,23
17/06/2021 06:00,13,16.56,2.66,22.39,45
17/06/2021 08:00,15,15.51,2.95,21.8,44
17/06/2021 10:00,19,23.13,4.71,32.06,64
17/06/2021 12:00,14,13.12,3.82,20.76,42
17/06/2021 14:00,19,12.34,3.16,18.96,38
17/06/2021 16:00,11,14.98,4.03,22.93,46
17/06/2021 18:00,12,16.44,4.34,24.85,50
17/06/2021 20:00,10,23.79,5.42,33.81,68
17/06/2021 22:00,22,15.69,1.7,20.06,44
18/06/2021 00:00,21,11.11,1.33,14.95,42
18/06/2021 02:00,21,3.11,1.13,6.69,41
18/06/2021 04:00,21,5.62,1.2,9.3,42
18/06/2021 06:00,16,14.38,1.73,18.81,38
18/06/2021 08:00,13,36.25,6.92,48.48,97
18/06/2021 10:00,16,27.13,6.06,38.11,76
18/06/2021 12:00,21,22.05,4.03,29.94,60
18/06/2021 14:00,17,14.76,2.7,20.66,41
18/06/2021 16:00,17,22.24,5.57,32.49,65
18/06/2021 18:00,16,44.26,5.23,53.85,108
18/06/2021 20:00,14,29.7,1.92,34.31,69
18/06/2021 22:00,18,19.03,1.25,22.69,45
19/06/2021 00:00,30,14.37,1.22,18.01,61
19/06/2021 02:00,28,8.79,1.03,12.17,55
19/06/2021 04:00,30,5.93,1.22,11.09,60
19/06/2021 06:00,54,17.93,1.92,24.2,107
19/06/2021 08:00,27,20.79,3.58,29.62,59
19/06/2021 10:00,13,13.38,2.68,20.81,42
19/06/2021 12:00,36,11.03,2.33,17.91,71
19/06/2021 14:00,18,10.22,2.93,18.02,36
19/06/2021 16:00,9,9.81,1.86,15.96,32
19/06/2021 18:00,9,10.48,1.54,16.14,32
19/06/2021 20:00,17,21.66,1.48,27.28,55
19/06/2021 22:00,22,17.97,1.32,23.33,47
20/06/2021 00:00,26,16.33,1.22,21.52,52
20/06/2021 02:00,20,10.07,1.2,15.22,40
20/06/2021 04:00,51,5.75,0.69,10.1,102
20/06/2021 06:00,25,10.07,1.56,15.76,51
20/06/2021 08:00,13,10.12,1.06,15.05,30
20/06/2021 10:00,6,7.1,1.63,12.89,26
20/06/2021 12:00,47,7.17,1.71,13.09,95
20/06/2021 14:00,24,12.63,1.51,18.26,47
20/06/2021 16:00,12,5.06,0.91,9.75,23
20/06/2021 18:00,17,13.1,1.68,18.99,38
20/06/2021 20:00,16,13.73,0.7,18.13,36
20/06/2021 22:00,28,17.23,0.72,21.67,56
21/06/2021 00:00,29,17.54,1.08,22.54,58
21/06/2021 02:00,27,8.89,0.95,13.66,55
21/06/2021 04:00,33,7.25,0.69,10.14,65
21/06/2021 06:00,39,20.4,2.17,25.48,77
21/06/2021 08:00,53,33.83,5.21,43.5,107
21/06/2021 10:00,64,29.72,4.99,39.08,129
21/06/2021 12:00,55,21.51,2.42,26.98,109
21/06/2021 14:00,49,17.94,2.11,22.94,99
21/06/2021 16:00,46,17.09,2.17,22.18,92
21/06/2021 18:00,49,28.17,4.47,36.75,97
21/06/2021 20:00,58,17.44,1.74,21.89,117
21/06/2021 22:00,67,9.12,0.95,12.39,134
22/06/2021 00:00,70,6.85,0.97,10.17,140
22/06/2021 02:00,65,4.79,0.86,7.96,130
22/06/2021 04:00,78,4.7,0.83,7.82,155
22/06/2021 06:00,64,20.82,2.95,27.1,128
22/06/2021 08:00,59,31.83,6.25,43.11,118
22/06/2021 10:00,53,35.91,5.99,46.77,106
22/06/2021 12:00,56,19.21,4.22,27.44,112
22/06/2021 14:00,39,11.59,3.34,18.51,78
22/06/2021 16:00,35,11.95,2.93,18.25,70
22/06/2021 18:00,36,16.46,4.69,25.43,71
22/06/2021 20:00,43,25.78,3.46,32.81,85
22/06/2021 22:00,54,20.16,1.35,23.98,109
23/06/2021 00:00,62,14.66,1.28,18.4,123
23/06/2021 02:00,61,12.91,1.22,16.58,122
23/06/2021 04:00,58,9.75,1.22,13.81,116
23/06/2021 06:00,69,21.69,3.52,29.05,137
23/06/2021 08:00,67,29.06,3.01,35.53,134
23/06/2021 10:00,70,37.79,6.48,49.43,140
23/06/2021 12:00,65,25.43,3.05,32.01,129
23/06/2021 14:00,47,20.08,2.12,25.34,94
23/06/2021 16:00,39,16.6,3.8,24.49,77
23/06/2021 18:00,44,26.56,5.23,36.47,88
23/06/2021 20:00,52,18.42,2,23.52,104
23/06/2021 22:00,58,13.23,1.82,18.16,117
24/06/2021 00:00,77,16.68,1.47,21.01,153
24/06/2021 02:00,78,4.45,1.21,8.58,156
24/06/2021 04:00,84,11.83,1.22,15.84,167
24/06/2021 06:00,84,29.02,3.49,36.22,168
24/06/2021 08:00,89,32.25,5.1,41.87,177
24/06/2021 10:00,94,35.2,4.86,44.39,187
24/06/2021 12:00,79,33.23,4.01,41.16,159
24/06/2021 14:00,64,20.54,2.7,26.68,127
24/06/2021 16:00,53,27.33,3.83,35.08,105
24/06/2021 18:00,60,40.51,6.8,52.59,119
24/06/2021 20:00,52,66.24,5.67,76.15,152
24/06/2021 22:00,62,19.19,1.42,23.4,124
25/06/2021 00:00,59,12.13,1.44,16.48,117
25/06/2021 02:00,64,5.32,1.09,9.26,128
25/06/2021 08:00,50,32.94,5.89,43.05,99
25/06/2021 10:00,51,33.31,4.03,40.57,101
25/06/2021 12:00,45,25.41,4.69,33.86,90
25/06/2021 14:00,50,24.29,2.9,30.03,100
25/06/2021 16:00,54,20.87,1.57,24.66,107
25/06/2021 18:00,56,42.26,6.39,52.92,112
25/06/2021 20:00,44,27.17,2.23,31.82,88
25/06/2021 22:00,36,16.24,0.95,19.17,72
26/06/2021 00:00,39,8.95,1.09,12.28,78
26/06/2021 02:00,37,5.65,0.61,8.32,75
26/06/2021 04:00,33,19.71,0.8,22.34,66
26/06/2021 06:00,35,18.55,1.88,22.86,69
26/06/2021 08:00,45,14.57,2.15,19.39,91
26/06/2021 10:00,53,21.19,4.27,29.11,106
26/06/2021 12:00,28,10.85,2.7,16.61,56
26/06/2021 14:00,17,8.61,1.79,13.02,34
26/06/2021 16:00,21,6.22,1.52,10.27,41
26/06/2021 18:00,13,13.38,3.37,20.1,40
26/06/2021 20:00,11,22.74,1.61,26.54,53
26/06/2021 22:00,13,14.5,0.88,17.37,35
27/06/2021 00:00,23,16.91,1.21,20.23,45
27/06/2021 02:00,17,11.65,0.86,14.56,34
27/06/2021 04:00,11,6.32,0.81,9.02,21
27/06/2021 06:00,10,9.44,1.22,12.69,25
27/06/2021 08:00,10,16.03,5.1,25.06,50
27/06/2021 10:00,17,12.96,1.97,17.29,35
27/06/2021 12:00,45,9.27,2.33,14.23,90
27/06/2021 14:00,22,4.29,1.6,8.26,45
27/06/2021 16:00,11,5.67,1.38,9.27,22
27/06/2021 18:00,7,10.66,2.16,15.33,31
27/06/2021 20:00,10,23.67,1.6,27.16,54
27/06/2021 22:00,11,21.89,1.14,24.72,49
28/06/2021 00:00,22,25.6,1.22,28.47,57
28/06/2021 02:00,16,15.18,1.17,18.22,36
28/06/2021 04:00,14,10.6,1.15,13.73,28
28/06/2021 06:00,16,20.98,3.55,27.53,55
28/06/2021 08:00,22,26.47,4.15,33.81,68
28/06/2021 10:00,20,24.44,4.06,31.68,63
28/06/2021 12:00,14,14.67,3.96,22,44
28/06/2021 14:00,21,8.99,2.32,13.94,42
28/06/2021 16:00,18,15.11,3.38,21.53,43
28/06/2021 18:00,16,12.44,2.26,17.22,34
28/06/2021 20:00,21,16.02,2.05,20.4,42
28/06/2021 22:00,31,5.28,1.15,8.54,62
29/06/2021 00:00,34,5.03,0.65,7.53,68
29/06/2021 02:00,38,4.01,0.88,6.88,75
29/06/2021 04:00,36,3.92,1.01,7.24,73
29/06/2021 06:00,33,18.57,2.12,23.28,65
29/06/2021 08:00,44,29.7,4.65,38.05,88
29/06/2021 10:00,42,64.08,16.12,89.25,179
29/06/2021 12:00,48,23.42,3.37,29.95,97
29/06/2021 14:00,38,18.91,2.42,24.06,77
29/06/2021 16:00,35,19.98,2.12,24.66,70
29/06/2021 18:00,36,27.71,3.82,34.82,73
29/06/2021 20:00,38,21.39,2.43,26.51,76
30/06/2021 00:00,53,5.63,0,7.38,105
30/06/2021 02:00,63,4.4,0.33,6.67,126
30/06/2021 04:00,56,3.28,0.61,6,112
30/06/2021 06:00,49,15.74,1.42,19.44,98
30/06/2021 08:00,55,22.82,2.75,28.4,109
30/06/2021 10:00,56,17.54,2.95,23.54,113
30/06/2021 12:00,50,16.01,5.86,26.26,101
30/06/2021 14:00,39,20.54,1.52,24.29,78
30/06/2021 16:00,41,15.01,2.63,20.58,82
30/06/2021 18:00,29,20.15,3.7,27.25,57
30/06/2021 20:00,36,31.73,3.3,37.96,76
30/06/2021 22:00,51,7.51,0.44,9.89,103
01/07/2021 00:00,58,12.03,0.54,14.47,115
01/07/2021 02:00,59,2.71,0.61,5.45,118
01/07/2021 04:00,47,4.59,0.63,7.28,94
01/07/2021 06:00,36,16.81,1.37,20.22,71
01/07/2021 08:00,33,10.07,1.8,14.36,67
01/07/2021 10:00,25,19.32,4.09,26.81,54
01/07/2021 12:00,20,17.75,4.03,25.2,50
01/07/2021 14:00,21,12.42,3.55,19.31,42
01/07/2021 16:00,16,10.96,2.54,16.36,33
01/07/2021 18:00,13,19.29,3.85,26.42,53
01/07/2021 20:00,9,23.39,2.11,27.71,55
01/07/2021 22:00,21,14.7,1.24,17.97,43
02/07/2021 00:00,16,13.19,1.21,16.48,33
02/07/2021 02:00,16,6.23,0.81,9.13,32
02/07/2021 04:00,18,4.76,0.6,7.39,36
02/07/2021 06:00,15,7.79,1.17,11.19,30
02/07/2021 08:00,20,17.11,3.18,23.28,47
02/07/2021 10:00,22,13.76,3.05,19.84,45
02/07/2021 12:00,17,16.79,3.28,23.12,46
02/07/2021 14:00,11,9.96,2.08,14.68,29
02/07/2021 16:00,16,11.49,2.4,16.66,33
02/07/2021 18:00,12,21.76,5.32,31.05,62
02/07/2021 20:00,11,19.09,1.2,22.17,44
02/07/2021 22:00,21,12.87,0.78,15.51,41
03/07/2021 00:00,15,11.61,1.12,14.81,30
03/07/2021 02:00,17,9.12,1.15,12.45,33
03/07/2021 04:00,25,13.86,1.08,17.16,50
03/07/2021 06:00,16,13.24,1.68,17.47,35
03/07/2021 08:00,15,10.36,1.41,14.21,29
03/07/2021 10:00,23,10,2.76,15.94,45
03/07/2021 12:00,19,10.61,3.87,18.24,38
03/07/2021 14:00,12,7.45,2.05,12.34,25
03/07/2021 16:00,47,6.29,2.17,11.38,93
03/07/2021 18:00,33,11.35,2.3,16.56,66
03/07/2021 20:00,53,25.97,1.83,30.22,106
03/07/2021 22:00,26,26.98,1.27,30.35,61
04/07/2021 00:00,13,31.9,1.49,35.53,71
04/07/2021 02:00,7,8.72,1.21,12.29,25
04/07/2021 04:00,18,4.06,1.07,7.5,36
04/07/2021 06:00,15,7.12,1.15,10.63,29
04/07/2021 08:00,13,11.42,1.45,15.33,31
04/07/2021 10:00,12,16.38,3.01,22.6,45
04/07/2021 12:00,17,8.02,2.27,13.23,34
04/07/2021 14:00,15,7.25,2.66,13.08,29
04/07/2021 16:00,10,7.1,1.52,11.18,22
04/07/2021 18:00,19,10.32,1.69,14.61,38
04/07/2021 20:00,18,9.28,1.25,12.91,37
04/07/2021 22:00,14,8.89,1.13,12.35,29
05/07/2021 00:00,17,5.67,0.95,8.89,33
05/07/2021 02:00,19,3.9,0.94,7.14,39
05/07/2021 04:00,13,7.98,0.79,10.94,26
05/07/2021 06:00,17,9.13,1.39,12.99,34
05/07/2021 08:00,20,9.47,1.95,14.18,40
05/07/2021 10:00,21,11.73,4.23,19.92,42
05/07/2021 12:00,18,21.44,6.77,33.38,67
05/07/2021 14:00,17,7.39,2.73,13.33,35
05/07/2021 16:00,14,8.86,2.6,14.59,29
05/07/2021 18:00,13,12.47,3.06,18.85,38
05/07/2021 20:00,13,14.52,1.52,18.52,37
05/07/2021 22:00,13,8.3,1.71,12.67,25
06/07/2021 00:00,18,9.91,1.12,13.35,37
06/07/2021 02:00,19,6.64,1.09,10.08,39
06/07/2021 04:00,11,4.2,0.91,7.4,23
06/07/2021 06:00,45,9.96,1.59,14.12,91
06/07/2021 08:00,23,13.05,2.32,18.29,45
06/07/2021 10:00,11,11.47,3.42,18.41,37
06/07/2021 12:00,6,13.01,3.68,20.33,41
06/07/2021 14:00,3,19.81,5.23,29.42,59
06/07/2021 16:00,1,9.43,2.93,15.65,31
06/07/2021 18:00,4,15.85,4.13,23.82,48
06/07/2021 20:00,6,27.68,1.4,31.31,63
06/07/2021 22:00,11,17.88,1.22,21.36,43
07/07/2021 00:00,13,20.78,1.66,24.89,50
07/07/2021 02:00,15,10.99,1.26,14.64,30
07/07/2021 04:00,11,6.48,0.96,9.7,21
07/07/2021 06:00,8,15.7,2.98,21.85,44
07/07/2021 08:00,11,18.59,2.64,24.18,48
